Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2003","2003","gigagrams","38938.7138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2004","2004","gigagrams","40348.7858","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2005","2005","gigagrams","41096.2576","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2006","2006","gigagrams","41761.3363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2007","2007","gigagrams","43904.4348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2008","2008","gigagrams","44201.5493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2009","2009","gigagrams","44692.5579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2010","2010","gigagrams","46015.8988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2011","2011","gigagrams","46918.385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2012","2012","gigagrams","48743.6228","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2013","2013","gigagrams","50434.0486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2014","2014","gigagrams","50814.8637","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2015","2015","gigagrams","54739.8236","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2016","2016","gigagrams","56542.2786","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","57805.1672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1970","1970","tonnes","614951","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1971","1971","tonnes","631468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1972","1972","tonnes","654034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1973","1973","tonnes","607417","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1974","1974","tonnes","573554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1975","1975","tonnes","606843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1976","1976","tonnes","638663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1977","1977","tonnes","661813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1978","1978","tonnes","693653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1979","1979","tonnes","710648","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1980","1980","tonnes","739115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1981","1981","tonnes","773049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1982","1982","tonnes","748234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1983","1983","tonnes","761314","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1984","1984","tonnes","774566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1985","1985","tonnes","785381","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1986","1986","tonnes","747907","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1987","1987","tonnes","809224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1988","1988","tonnes","869655","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1989","1989","tonnes","902634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1990","1990","tonnes","907001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1991","1991","tonnes","961817","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1992","1992","tonnes","982118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1993","1993","tonnes","962766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1994","1994","tonnes","953747","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1995","1995","tonnes","982313","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1996","1996","tonnes","1001329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1997","1997","tonnes","1049634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1998","1998","tonnes","1133292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","1999","1999","tonnes","1219045","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2000","2000","tonnes","1240197","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2001","2001","tonnes","1291714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2002","2002","tonnes","1303775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2003","2003","tonnes","1333403","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2004","2004","tonnes","1384213","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2005","2005","tonnes","1420009","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2006","2006","tonnes","1481081","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2007","2007","tonnes","1537476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2008","2008","tonnes","1543038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2009","2009","tonnes","1575109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2010","2010","tonnes","1623459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","977","Meat, sheep","2011","2011","tonnes","1694914","A","Aggregate, may include official, semi-official, estimated or calculated data"
